Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
META,101,AV,1,High,NASDAQ,2025-09-04,USD,761.16
META,101,AV,1,Low,NASDAQ,2025-09-04,USD,745.82
META,101,AV,1,Open,NASDAQ,2025-09-05,USD,752.615
META,101,AV,1,Close,NASDAQ,2025-09-05,USD,752.45
META,101,AV,1,High,NASDAQ,2025-09-05,USD,757.95
META,101,AV,1,Low,NASDAQ,2025-09-05,USD,745.03
META,101,AV,1,Open,NASDAQ,2025-09-08,USD,755.995
META,101,AV,1,Close,NASDAQ,2025-09-08,USD,752.3
META,101,AV,1,High,NASDAQ,2025-09-08,USD,766.51
META,101,AV,1,Low,NASDAQ,2025-09-08,USD,752.02
META,101,AV,1,Open,NASDAQ,2025-09-09,USD,757.49
META,101,AV,1,Close,NASDAQ,2025-09-09,USD,765.7
META,101,AV,1,High,NASDAQ,2025-09-09,USD,766.3
META,101,AV,1,Low,NASDAQ,2025-09-09,USD,753.43
META,101,AV,1,Open,NASDAQ,2025-09-10,USD,765.13
META,101,AV,1,Close,NASDAQ,2025-09-10,USD,751.98
META,101,AV,1,High,NASDAQ,2025-09-10,USD,765.7
META,101,AV,1,Low,NASDAQ,2025-09-10,USD,751.0
META,101,AV,1,Open,NASDAQ,2025-09-11,USD,754.65
META,101,AV,1,Close,NASDAQ,2025-09-11,USD,750.9
META,101,AV,1,High,NASDAQ,2025-09-11,USD,757.1
META,101,AV,1,Low,NASDAQ,2025-09-11,USD,748.37
META,101,AV,1,Open,NASDAQ,2025-09-12,USD,748.725
META,101,AV,1,Close,NASDAQ,2025-09-12,USD,755.59
META,101,AV,1,High,NASDAQ,2025-09-12,USD,757.5703
META,101,AV,1,Low,NASDAQ,2025-09-12,USD,743.76
META,101,AV,1,Open,NASDAQ,2025-09-15,USD,757.47
META,101,AV,1,Close,NASDAQ,2025-09-15,USD,764.7
META,101,AV,1,High,NASDAQ,2025-09-15,USD,774.07
META,101,AV,1,Low,NASDAQ,2025-09-15,USD,751.985
META,101,AV,1,Open,NASDAQ,2025-09-16,USD,767.0
META,101,AV,1,Close,NASDAQ,2025-09-16,USD,779.0
META,101,AV,1,High,NASDAQ,2025-09-16,USD,781.36
META,101,AV,1,Low,NASDAQ,2025-09-16,USD,765.1
META,101,AV,1,Open,NASDAQ,2025-09-17,USD,779.99
META,101,AV,1,Close,NASDAQ,2025-09-17,USD,775.715
META,101,AV,1,High,NASDAQ,2025-09-17,USD,783.29
META,101,AV,1,Low,NASDAQ,2025-09-17,USD,766.31
META,101,AV,1,Open,NASDAQ,2025-09-18,USD,780.75
META,101,AV,1,Close,NASDAQ,2025-09-18,USD,780.25
META,101,AV,1,High,NASDAQ,2025-09-18,USD,788.78
META,101,AV,1,Low,NASDAQ,2025-09-18,USD,773.36
META,101,AV,1,Open,NASDAQ,2025-09-19,USD,786.42
META,101,AV,1,Close,NASDAQ,2025-09-19,USD,778.38
META,101,AV,1,High,NASDAQ,2025-09-19,USD,790.8
META,101,AV,1,Low,NASDAQ,2025-09-19,USD,769.1901
META,101,AV,1,Open,NASDAQ,2025-09-22,USD,781.845
META,101,AV,1,Close,NASDAQ,2025-09-22,USD,765.16
META,101,AV,1,High,NASDAQ,2025-09-22,USD,785.73
META,101,AV,1,Low,NASDAQ,2025-09-22,USD,764.47
META,101,AV,1,Open,NASDAQ,2025-09-23,USD,769.25
META,101,AV,1,Close,NASDAQ,2025-09-23,USD,755.4
META,101,AV,1,High,NASDAQ,2025-09-23,USD,770.6
META,101,AV,1,Low,NASDAQ,2025-09-23,USD,751.07
META,101,AV,1,Open,NASDAQ,2025-09-24,USD,757.5
META,101,AV,1,Close,NASDAQ,2025-09-24,USD,760.66
META,101,AV,1,High,NASDAQ,2025-09-24,USD,761.11
META,101,AV,1,Low,NASDAQ,2025-09-24,USD,752.5251
META,101,AV,1,Open,NASDAQ,2025-09-25,USD,753.45
META,101,AV,1,Close,NASDAQ,2025-09-25,USD,748.91
META,101,AV,1,High,NASDAQ,2025-09-25,USD,756.765
META,101,AV,1,Low,NASDAQ,2025-09-25,USD,744.55
META,101,AV,1,Open,NASDAQ,2025-09-26,USD,750.0
META,101,AV,1,Close,NASDAQ,2025-09-26,USD,743.75
META,101,AV,1,High,NASDAQ,2025-09-26,USD,751.9299
META,101,AV,1,Low,NASDAQ,2025-09-26,USD,737.3532
META,101,AV,1,Open,NASDAQ,2025-09-29,USD,748.72
META,101,AV,1,Close,NASDAQ,2025-09-29,USD,743.4
META,101,AV,1,High,NASDAQ,2025-09-29,USD,750.78
META,101,AV,1,Low,NASDAQ,2025-09-29,USD,739.15
META,101,AV,1,Open,NASDAQ,2025-09-30,USD,742.25
META,101,AV,1,Close,NASDAQ,2025-09-30,USD,734.38
META,101,AV,1,High,NASDAQ,2025-09-30,USD,742.97
META,101,AV,1,Low,NASDAQ,2025-09-30,USD,726.3
MSFT,101,AV,1,Open,NASDAQ,2025-09-02,USD,500.465
MSFT,101,AV,1,Close,NASDAQ,2025-09-02,USD,505.12
MSFT,101,AV,1,High,NASDAQ,2025-09-02,USD,506.0
MSFT,101,AV,1,Low,NASDAQ,2025-09-02,USD,496.81
MSFT,101,AV,1,Open,NASDAQ,2025-09-03,USD,503.79
MSFT,101,AV,1,Close,NASDAQ,2025-09-03,USD,505.35
