Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
GOOGL,103,StockData,1,Low,IEXG,2025-09-02 00:00:00+00:00,USD,206.21
GOOGL,103,StockData,1,Open,IEXG,2025-09-03 00:00:00+00:00,USD,226.16
GOOGL,103,StockData,1,Close,IEXG,2025-09-03 00:00:00+00:00,USD,230.64
GOOGL,103,StockData,1,High,IEXG,2025-09-03 00:00:00+00:00,USD,231.31
GOOGL,103,StockData,1,Low,IEXG,2025-09-03 00:00:00+00:00,USD,224.82
GOOGL,103,StockData,1,Open,IEXG,2025-09-04 00:00:00+00:00,USD,229.74
GOOGL,103,StockData,1,Close,IEXG,2025-09-04 00:00:00+00:00,USD,232.28
GOOGL,103,StockData,1,High,IEXG,2025-09-04 00:00:00+00:00,USD,232.37
GOOGL,103,StockData,1,Low,IEXG,2025-09-04 00:00:00+00:00,USD,226.14
GOOGL,103,StockData,1,Open,IEXG,2025-09-05 00:00:00+00:00,USD,232.29
GOOGL,103,StockData,1,Close,IEXG,2025-09-05 00:00:00+00:00,USD,235.04
GOOGL,103,StockData,1,High,IEXG,2025-09-05 00:00:00+00:00,USD,235.76
GOOGL,103,StockData,1,Low,IEXG,2025-09-05 00:00:00+00:00,USD,231.95
GOOGL,103,StockData,1,Open,IEXG,2025-09-08 00:00:00+00:00,USD,235.91
GOOGL,103,StockData,1,Close,IEXG,2025-09-08 00:00:00+00:00,USD,234.11
GOOGL,103,StockData,1,High,IEXG,2025-09-08 00:00:00+00:00,USD,238.1
GOOGL,103,StockData,1,Low,IEXG,2025-09-08 00:00:00+00:00,USD,233.67
GOOGL,103,StockData,1,Open,IEXG,2025-09-09 00:00:00+00:00,USD,234.17
GOOGL,103,StockData,1,Close,IEXG,2025-09-09 00:00:00+00:00,USD,239.63
GOOGL,103,StockData,1,High,IEXG,2025-09-09 00:00:00+00:00,USD,240.46
GOOGL,103,StockData,1,Low,IEXG,2025-09-09 00:00:00+00:00,USD,233.24
GOOGL,103,StockData,1,Open,IEXG,2025-09-10 00:00:00+00:00,USD,238.95
GOOGL,103,StockData,1,Close,IEXG,2025-09-10 00:00:00+00:00,USD,239.13
GOOGL,103,StockData,1,High,IEXG,2025-09-10 00:00:00+00:00,USD,241.66
GOOGL,103,StockData,1,Low,IEXG,2025-09-10 00:00:00+00:00,USD,237.91
GOOGL,103,StockData,1,Open,IEXG,2025-09-11 00:00:00+00:00,USD,239.88
GOOGL,103,StockData,1,Close,IEXG,2025-09-11 00:00:00+00:00,USD,240.36
GOOGL,103,StockData,1,High,IEXG,2025-09-11 00:00:00+00:00,USD,242.23
GOOGL,103,StockData,1,Low,IEXG,2025-09-11 00:00:00+00:00,USD,236.28
GOOGL,103,StockData,1,Open,IEXG,2025-09-12 00:00:00+00:00,USD,240.47
GOOGL,103,StockData,1,Close,IEXG,2025-09-12 00:00:00+00:00,USD,240.74
GOOGL,103,StockData,1,High,IEXG,2025-09-12 00:00:00+00:00,USD,242.08
GOOGL,103,StockData,1,Low,IEXG,2025-09-12 00:00:00+00:00,USD,238.07
GOOGL,103,StockData,1,Open,IEXG,2025-09-15 00:00:00+00:00,USD,244.77
GOOGL,103,StockData,1,Close,IEXG,2025-09-15 00:00:00+00:00,USD,251.62
GOOGL,103,StockData,1,High,IEXG,2025-09-15 00:00:00+00:00,USD,252.4
GOOGL,103,StockData,1,Low,IEXG,2025-09-15 00:00:00+00:00,USD,244.77
GOOGL,103,StockData,1,Open,IEXG,2025-09-16 00:00:00+00:00,USD,252.2
GOOGL,103,StockData,1,Close,IEXG,2025-09-16 00:00:00+00:00,USD,251.13
GOOGL,103,StockData,1,High,IEXG,2025-09-16 00:00:00+00:00,USD,253.0
GOOGL,103,StockData,1,Low,IEXG,2025-09-16 00:00:00+00:00,USD,249.48
GOOGL,103,StockData,1,Open,IEXG,2025-09-17 00:00:00+00:00,USD,251.35
GOOGL,103,StockData,1,Close,IEXG,2025-09-17 00:00:00+00:00,USD,249.59
GOOGL,103,StockData,1,High,IEXG,2025-09-17 00:00:00+00:00,USD,251.59
GOOGL,103,StockData,1,Low,IEXG,2025-09-17 00:00:00+00:00,USD,246.31
GOOGL,103,StockData,1,Open,IEXG,2025-09-18 00:00:00+00:00,USD,251.61
GOOGL,103,StockData,1,Close,IEXG,2025-09-18 00:00:00+00:00,USD,252.06
GOOGL,103,StockData,1,High,IEXG,2025-09-18 00:00:00+00:00,USD,253.97
GOOGL,103,StockData,1,Low,IEXG,2025-09-18 00:00:00+00:00,USD,249.83
GOOGL,103,StockData,1,Open,IEXG,2025-09-19 00:00:00+00:00,USD,253.35
GOOGL,103,StockData,1,Close,IEXG,2025-09-19 00:00:00+00:00,USD,254.64
GOOGL,103,StockData,1,High,IEXG,2025-09-19 00:00:00+00:00,USD,256.0
GOOGL,103,StockData,1,Low,IEXG,2025-09-19 00:00:00+00:00,USD,251.88
GOOGL,103,StockData,1,Open,IEXG,2025-09-22 00:00:00+00:00,USD,254.26
GOOGL,103,StockData,1,Close,IEXG,2025-09-22 00:00:00+00:00,USD,252.49
GOOGL,103,StockData,1,High,IEXG,2025-09-22 00:00:00+00:00,USD,255.77
GOOGL,103,StockData,1,Low,IEXG,2025-09-22 00:00:00+00:00,USD,250.36
GOOGL,103,StockData,1,Open,IEXG,2025-09-23 00:00:00+00:00,USD,253.24
GOOGL,103,StockData,1,Close,IEXG,2025-09-23 00:00:00+00:00,USD,251.67
GOOGL,103,StockData,1,High,IEXG,2025-09-23 00:00:00+00:00,USD,254.29
GOOGL,103,StockData,1,Low,IEXG,2025-09-23 00:00:00+00:00,USD,250.5
GOOGL,103,StockData,1,Open,IEXG,2025-09-24 00:00:00+00:00,USD,251.61
GOOGL,103,StockData,1,Close,IEXG,2025-09-24 00:00:00+00:00,USD,247.09
GOOGL,103,StockData,1,High,IEXG,2025-09-24 00:00:00+00:00,USD,252.26
GOOGL,103,StockData,1,Low,IEXG,2025-09-24 00:00:00+00:00,USD,246.5
GOOGL,103,StockData,1,Open,IEXG,2025-09-25 00:00:00+00:00,USD,244.16
GOOGL,103,StockData,1,Close,IEXG,2025-09-25 00:00:00+00:00,USD,245.78
GOOGL,103,StockData,1,High,IEXG,2025-09-25 00:00:00+00:00,USD,246.48
GOOGL,103,StockData,1,Low,IEXG,2025-09-25 00:00:00+00:00,USD,240.86
